IMb,IMb Serial Number,Scan DateTime,Scan Event Code,Scan Facility ZIP,Mail Phase,Expected Delivery Date,Anticipated Delivery Date
0027120014602106226877630216501,021062268,2020-09-02 16:12:23-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602235590689117202645,022355906,2020-09-02 17:15:29-0700,894,89199,Phase 2b - Destination SCF Processing,2020-09-04,
0027120014602203592730606310535,022035927,2020-09-02 21:05:01-0400,894,30026,Phase 2b - Destination SCF Processing,,
0031120014602266350493908,022663504,2020-09-02 16:03:50-0700,896,95101,Phase 3a - Destination Secondary Processing,,2020-09-03
0027120014602211544341804903890,022115443,2020-09-02 19:22:45-0400,896,37950,Phase 3a - Destination Secondary Processing,2020-09-04,2020-09-03
0027120014602128560977632046405,021285609,2020-09-02 16:12:19-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602181804407024632866,021818044,2020-09-02 18:26:48-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027120014602239173992018229595,022391739,2020-09-02 20:29:11-0700,894,92199,Phase 2b - Destination SCF Processing,,
0027120014602239758292021386471,022397582,2020-09-02 20:18:23-0700,896,92199,Phase 3a - Destination Secondary Processing,,2020-09-03
0027120014602078269685374340437,020782696,2020-09-02 16:15:22-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602221448060090485935,022214480,2020-09-02 22:21:51-0500,896,60095,Phase 3a - Destination Secondary Processing,,2020-09-03
0027120014602181553307960545925,021815533,2020-09-02 19:31:28-0400,896,07099,Phase 3a - Destination Secondary Processing,2020-09-05,2020-09-03
0027120014602220455655347350250,022204556,2020-09-02 22:12:01-0500,896,55401,Phase 3a - Destination Secondary Processing,,2020-09-03
0027120014602071733223059570100,020717332,2020-09-02 23:31:39-0400,004,23150,Phase 0 - Origin Processing Cancellation of Postage,,
0027120014602154421786323930591,021544217,2020-09-02 15:16:58-0700,896,85026,Phase 3a - Destination Secondary Processing,,2020-09-03
0027120014602271834381655014444,022718343,2020-09-02 17:27:11-0600,893,81505,Phase 2a - Destination MMP Processing,,
0027020014600695936617011360512,006959366,2020-09-02 22:03:27-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-05,
0027120014602216865948532404067,022168659,2020-09-02 15:41:38-0400,893,48340,Phase 2a - Destination MMP Processing,2020-09-04,
0027020014600695912002067194119,006959120,2020-09-02 22:03:00-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-08,
0027120014602166722185024526906,021667221,2020-09-02 15:59:26-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602154249385054540472,021542493,2020-09-02 15:59:29-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602089011463628155932,020890114,2020-09-02 17:39:50-0500,894,63155,Phase 2b - Destination SCF Processing,,
0027120014602239165592008319374,022391655,2020-09-02 20:28:34-0700,894,92199,Phase 2b - Destination SCF Processing,,
0027120014602089018663830920800,020890186,2020-09-02 17:39:46-0500,894,63155,Phase 2b - Destination SCF Processing,,
0027120014602100703531030887304,021007035,2020-09-02 23:30:50-0400,004,31213,Phase 0 - Origin Processing Cancellation of Postage,,
0027120014602100133147930926850,021001331,2020-09-02 14:41:43-0400,893,46206,Phase 2a - Destination MMP Processing,,
0027120014602089019863873150709,020890198,2020-09-02 17:39:45-0500,894,63155,Phase 2b - Destination SCF Processing,,
0027120014600203220185344031414,002032201,2020-09-02 16:08:43-0700,896,85026,Phase 3a - Destination Secondary Processing,,2020-09-03
0027120014602182052207927122020,021820522,2020-09-02 17:10:13-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027120014602239162292008419445,022391622,2020-09-02 20:28:31-0700,894,92199,Phase 2b - Destination SCF Processing,,
0027020014602474665843119865690,024746658,2020-09-02 22:35:09-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602255983545429223524,022559835,2020-09-02 22:39:51-0400,894,43218,Phase 2b - Destination SCF Processing,,
93270200146002757672,002757672,2020-09-02 18:00:27-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602239163892008411425,022391638,2020-09-02 20:28:32-0700,894,92199,Phase 2b - Destination SCF Processing,,
0027120014602166913386334432805,021669133,2020-09-02 13:54:47-0700,481,85026,Phase 1a - Origin Primary Processing,,
0027120014602078269485374635386,020782694,2020-09-02 16:15:24-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602181698808867423302,021816988,2020-09-02 19:12:49-0400,383,07099,Phase 2a - Destination MMP Processing,2020-09-05,
0027120014602181700908886262114,021817009,2020-09-02 19:12:42-0400,383,07099,Phase 2a - Destination MMP Processing,2020-09-05,
0027120014602078294085544209292,020782940,2020-09-02 15:44:09-0700,896,85026,Phase 3a - Destination Secondary Processing,,2020-09-03
0027020014602475473121042563105,024754731,2020-09-02 22:44:53-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602124801936360590604,021248019,2020-09-02 15:24:58-0700,891,98032,Phase 1a - Origin Primary Processing,,
0027120014602239156992008422156,022391569,2020-09-02 20:28:25-0700,894,92199,Phase 2b - Destination SCF Processing,,
0027020014600276214321157661139,002762143,2020-09-02 19:08:27-0400,484,21090,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014602239165192008255970,022391651,2020-09-02 20:28:34-0700,894,92199,Phase 2b - Destination SCF Processing,,
0027120014602257464631079223110,022574646,2020-09-02 18:39:24-0400,481,30026,Phase 1a - Origin Primary Processing,,
0027020014600696016685750081021,006960166,2020-09-02 21:58:25-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-08,
0027020014602475648237919812101,024756482,2020-09-02 21:11:17-0400,481,23150,Phase 1a - Origin Primary Processing,,
0027020014600695924706812420015,006959247,2020-09-02 22:03:14-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-08,
0027020014600276827727406622010,002768277,2020-09-02 21:47:20-0400,896,27498,Phase 3a - Destination Secondary Processing,2020-09-03,2020-09-03
0027120014602110586798261847840,021105867,2020-09-02 15:25:57-0700,896,98168,Phase 3a - Destination Secondary Processing,,2020-09-03
0027120014602210874542266970993,022108745,2020-09-02 20:03:34-0500,896,37229,Phase 3a - Destination Secondary Processing,2020-09-04,2020-09-03
0027120014602116834985041887220,021168349,2020-09-02 16:12:51-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602182012007202261142,021820120,2020-09-02 17:02:22-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027120014602273493487747012525,022734934,2020-09-02 16:46:54-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602222262360188470241,022222623,2020-09-02 19:29:08-0500,894,60199,Phase 2b - Destination SCF Processing,2020-09-04,
0027120014602232201180821950277,022322011,2020-09-02 21:48:14-0600,896,80910,Phase 3a - Destination Secondary Processing,,2020-09-03
0027120014602166723185024759621,021667231,2020-09-02 15:57:04-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602235698289179250158,022356982,2020-09-02 17:24:53-0700,894,89199,Phase 2b - Destination SCF Processing,2020-09-04,
0027120014602141693389883395858,021416933,2020-09-02 17:08:16-0600,896,84199,Phase 3a - Destination Secondary Processing,,2020-09-03
0027120014602203557330549635771,022035573,2020-09-02 20:28:10-0400,894,30026,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014602116803385021774833,021168033,2020-09-02 16:14:57-0700,894,85026,Phase 2b - Destination SCF Processing,,
0031120014602161750380807,021617503,2020-09-02 21:46:31-0600,896,80910,Phase 3a - Destination Secondary Processing,,2020-09-03
0027120014602078408387123415705,020784083,2020-09-02 16:13:23-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602154315585258243320,021543155,2020-09-02 16:15:09-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014600184026975070818475,001840269,2020-09-02 22:48:09-0500,481,79402,Phase 1a - Origin Primary Processing,,
0027120014602203568930565306710,022035689,2020-09-02 20:26:37-0400,894,30026,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014602182077107950129680,021820771,2020-09-02 17:20:35-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027120014602154316185258372525,021543161,2020-09-02 16:15:09-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602090903287123263109,020909032,2020-09-02 16:13:26-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602181699708886202050,021816997,2020-09-02 19:12:47-0400,383,07099,Phase 2a - Destination MMP Processing,2020-09-05,
0027120014602113360147649001703,021133601,2020-09-02 17:08:53-0500,481,47711,Phase 1a - Origin Primary Processing,,
0027120014602235686489148186639,022356864,2020-09-02 17:24:39-0700,894,89199,Phase 2b - Destination SCF Processing,2020-09-04,
0027120014600184024375070227992,001840243,2020-09-02 22:48:10-0500,481,79402,Phase 1a - Origin Primary Processing,,
0031020014600276596279424144101,002765962,2020-09-02 22:38:34-0500,893,79402,Phase 2a - Destination MMP Processing,,
0027120014602222195560163133613,022221955,2020-09-02 19:30:17-0500,894,60199,Phase 2b - Destination SCF Processing,2020-09-04,
0027120014602090645285120943224,020906452,2020-09-02 16:04:37-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027020014602474895887106152435,024748958,2020-09-02 22:20:04-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602237019690012387876,022370196,2020-09-02 20:39:38-0700,896,90052,Phase 3a - Destination Secondary Processing,,2020-09-03
0027120014600203200985308834866,002032009,2020-09-02 16:44:20-0700,894,85026,Phase 2b - Destination SCF Processing,,
0027120014602203420830071335030,022034208,2020-09-02 20:29:02-0400,894,30026,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014602181891507066231522,021818915,2020-09-02 17:13:33-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027120014602100354130542518821,021003541,2020-09-02 22:50:23-0400,481,30026,Phase 1a - Origin Primary Processing,,
0027120014602181873107060273229,021818731,2020-09-02 17:14:06-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027020014602474699648033612025,024746996,2020-09-02 22:47:14-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602222048660104180828,022220486,2020-09-02 19:48:04-0500,894,60199,Phase 2b - Destination SCF Processing,2020-09-04,
0027120014602181840107031584593,021818401,2020-09-02 17:10:34-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027120014602123791031015544006,021237910,2020-09-02 22:52:24-0400,481,30026,Phase 1a - Origin Primary Processing,,
0027120014602161245731025007474,021612457,2020-09-02 22:52:26-0400,481,30026,Phase 1a - Origin Primary Processing,,
0027120014602138596743616711111,021385967,2020-09-02 20:27:24-0400,893,48233,Phase 2a - Destination MMP Processing,,
0027120014602182091208805122437,021820912,2020-09-02 17:03:39-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027020014602474550130068256681,024745501,2020-09-02 22:42:11-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014600275722607933190626,002757226,2020-09-02 22:45:46-0400,383,07099,Phase 2a - Destination MMP Processing,,
0027020014600276615306804271706,002766153,2020-09-02 17:30:30-0400,893,10610,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602182017607203144308,021820176,2020-09-02 17:05:49-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027120014602087853653210130805,020878536,2020-09-02 15:16:38-0500,893,53201,Phase 2a - Destination MMP Processing,,
0027020014602474757960010594747,024747579,2020-09-02 22:40:11-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602154422486323596934,021544224,2020-09-02 15:16:58-0700,896,85026,Phase 3a - Destination Secondary Processing,,2020-09-03
0027120014602100698131015224206,021006981,2020-09-02 22:52:26-0400,481,30026,Phase 1a - Origin Primary Processing,,
0027120014602100698031015510905,021006980,2020-09-02 22:52:27-0400,481,30026,Phase 1a - Origin Primary Processing,,
0027120014602100714131077130303,021007141,2020-09-02 22:52:27-0400,481,30026,Phase 1a - Origin Primary Processing,,
0027120014602257357430907279220,022573574,2020-09-02 22:51:39-0400,481,30026,Phase 1a - Origin Primary Processing,,
0027020014602474877079366220603,024748770,2020-09-02 22:44:28-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602181847107032315320,021818471,2020-09-02 17:09:48-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027120014602123798231079031414,021237982,2020-09-02 22:52:25-0400,481,30026,Phase 1a - Origin Primary Processing,,
0027020014602475454320121265654,024754543,2020-09-02 22:44:48-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602222156460140541772,022221564,2020-09-02 19:51:31-0500,894,60199,Phase 2b - Destination SCF Processing,2020-09-04,
0027120014602100697631015272209,021006976,2020-09-02 22:52:26-0400,481,30026,Phase 1a - Origin Primary Processing,,
0027120014602150299943054957515,021502999,2020-09-02 22:56:22-0400,896,43218,Phase 3a - Destination Secondary Processing,,2020-09-03
0027020014602475368408724192404,024753684,2020-09-02 22:45:53-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027020014602474314501778122244,024743145,2020-09-02 22:47:44-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602123789331001037171,021237893,2020-09-02 22:52:24-0400,481,30026,Phase 1a - Origin Primary Processing,,
0027120014602100714231079557799,021007142,2020-09-02 22:52:27-0400,481,30026,Phase 1a - Origin Primary Processing,,
0027120014602182153208840112554,021821532,2020-09-02 17:02:43-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027120014602115985580018454724,021159855,2020-09-02 15:45:08-0600,893,80266,Phase 2a - Destination MMP Processing,,
0027120014602203650330680760305,022036503,2020-09-02 20:50:06-0400,894,30026,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014602232082480424157474,022320824,2020-09-02 15:28:16-0600,896,80266,Phase 3a - Destination Secondary Processing,2020-09-04,2020-09-03
0027120014602100697931015874179,021006979,2020-09-02 22:52:27-0400,481,30026,Phase 1a - Origin Primary Processing,,
0027120014602100697831015970948,021006978,2020-09-02 22:52:27-0400,481,30026,Phase 1a - Origin Primary Processing,,
0031120014602085659037072,020856590,2020-09-02 18:15:11-0400,481,15290,Phase 1a - Origin Primary Processing,,
0027120014602100698231015883548,021006982,2020-09-02 22:52:27-0400,481,30026,Phase 1a - Origin Primary Processing,,
0027120014602243281494404193100,022432814,2020-09-02 19:56:36-0700,004,94188,Phase 0 - Origin Processing Cancellation of Postage,,
0027120014602123797731072463141,021237977,2020-09-02 22:52:25-0400,481,30026,Phase 1a - Origin Primary Processing,,
0027120014600678040472016501412,006780404,2020-09-02 17:50:11-0500,481,72231,Phase 1a - Origin Primary Processing,,
0027120014602182027407207263434,021820274,2020-09-02 17:05:14-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
0027020014600275722507928299838,002757225,2020-09-02 22:45:46-0400,383,07099,Phase 2a - Destination MMP Processing,,
0027120014602161081330534073225,021610813,2020-09-02 22:50:23-0400,481,30026,Phase 1a - Origin Primary Processing,,
0027120014602129308585283230157,021293085,2020-09-02 19:52:52-0700,481,85026,Phase 1a - Origin Primary Processing,,
0027120014602161081730534836538,021610817,2020-09-02 22:50:23-0400,481,30026,Phase 1a - Origin Primary Processing,,
0027120014602100697731015389606,021006977,2020-09-02 22:52:26-0400,481,30026,Phase 1a - Origin Primary Processing,,
0027020014602475336001240518686,024753360,2020-09-02 22:46:36-0400,891,23150,Phase 1a - Origin Primary Processing,,
0027120014602182034907302842194,021820349,2020-09-02 17:05:44-0400,894,07099,Phase 2b - Destination SCF Processing,2020-09-05,
