IMb,IMb Serial Number,Scan DateTime,Scan Event Code,Scan Facility ZIP,Mail Phase,Expected Delivery Date,Anticipated Delivery Date
0027120014602166119578132462599,021661195,2020-09-01 19:52:49-0500,891,75099,Phase 1a - Origin Primary Processing,,
0027020014600276657233876645909,002766572,2020-09-01 19:42:20-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276138395032165356,002761383,2020-09-01 19:43:48-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0031020014600276705885340,002767058,2020-09-01 19:41:14-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600275939001824240108,002759390,2020-09-01 19:42:00-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602265439203601004646,022654392,2020-09-01 19:11:46-0400,481,02205,Phase 1a - Origin Primary Processing,,
0027020014600276117490742046868,002761174,2020-09-01 19:43:22-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276110986301530291,002761109,2020-09-01 19:43:29-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276663144077931891,002766631,2020-09-01 19:42:18-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602118178696793160877,021181786,2020-09-01 18:52:50-0700,891,94188,Phase 1a - Origin Primary Processing,2020-09-09,
0027020014600276117991108124590,002761179,2020-09-01 19:43:07-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602129867794595218107,021298677,2020-09-01 20:30:03-0700,896,94615,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602091278594595292702,020912785,2020-09-01 20:31:06-0700,896,94615,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276124892317151313,002761248,2020-09-01 19:43:02-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276688587144649912,002766885,2020-09-01 19:44:02-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276634722192225306,002766347,2020-09-01 19:42:38-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276683478746460011,002766834,2020-09-01 19:43:53-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276645630005742601,002766456,2020-09-01 19:42:34-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276615406820623464,002766154,2020-09-01 19:41:02-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600275944203464460411,002759442,2020-09-01 19:41:54-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602109387695011065656,021093876,2020-09-01 18:53:51-0700,894,94615,Phase 2b - Destination SCF Processing,,
0027020014600276123692211154002,002761236,2020-09-01 19:43:14-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276103580014483798,002761035,2020-09-01 19:43:38-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600275945805658716726,002759458,2020-09-01 19:41:52-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600275943103038391813,002759431,2020-09-01 19:41:55-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276656833777264656,002766568,2020-09-01 19:42:21-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602250896996057064141,022508969,2020-09-01 18:33:29-0700,894,96049,Phase 2b - Destination SCF Processing,,
0027020014600275947706382192774,002759477,2020-09-01 19:41:50-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602243785494595436921,022437854,2020-09-01 20:31:35-0700,896,94615,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276690391730451639,002766903,2020-09-01 19:44:00-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276683578750386900,002766835,2020-09-01 19:43:53-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600275938501746171562,002759385,2020-09-01 19:42:00-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276119491790184826,002761194,2020-09-01 19:43:05-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602243783994595460004,022437839,2020-09-01 20:29:54-0700,896,94615,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276656334141911968,002766563,2020-09-01 19:42:21-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276658536066192039,002766585,2020-09-01 19:42:19-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276682578041305599,002766825,2020-09-01 19:43:54-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276117691040304209,002761176,2020-09-01 19:43:22-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600275957208757375227,002759572,2020-09-01 19:41:39-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600275965012572119013,002759650,2020-09-01 19:42:07-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600275937801504135861,002759378,2020-09-01 19:42:03-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600275957910016864612,002759579,2020-09-01 19:41:38-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276663744256978980,002766637,2020-09-01 19:42:17-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276651532963316500,002766515,2020-09-01 19:42:27-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276135694949533315,002761356,2020-09-01 19:43:51-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276108585255236544,002761085,2020-09-01 19:43:32-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602271783281504260862,022717832,2020-09-01 18:38:13-0600,481,81505,Phase 1a - Origin Primary Processing,,
0027020014600276639027407186402,002766390,2020-09-01 19:42:15-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602091281294595111237,020912812,2020-09-01 20:31:40-0700,896,94615,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276131393420493390,002761313,2020-09-01 19:43:11-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602181078606001451117,021810786,2020-09-01 19:08:45-0400,894,06101,Phase 2b - Destination SCF Processing,2020-09-04,
0027120014602243350095453948060,022433500,2020-09-01 13:19:11-0700,894,94188,Phase 2b - Destination SCF Processing,2020-09-03,
0027020014600275952407645040909,002759524,2020-09-01 19:41:45-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600275946001030132995,002759460,2020-09-01 19:41:52-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600275953508030132508,002759535,2020-09-01 19:41:43-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276636923451190608,002766369,2020-09-01 19:42:36-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276614309009003023,002766143,2020-09-01 19:41:03-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602207157133308618052,022071571,2020-09-01 16:38:54-0400,893,33152,Phase 2a - Destination MMP Processing,2020-09-03,
0027020014600275949407093186409,002759494,2020-09-01 19:41:48-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600275951907446203010,002759519,2020-09-01 19:41:45-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602181122006053482002,021811220,2020-09-01 19:07:24-0400,894,06101,Phase 2b - Destination SCF Processing,2020-09-04,
0027120014602263350198443242625,022633501,2020-09-01 17:26:14-0700,481,98168,Phase 1a - Origin Primary Processing,,
0027120014602149329533156744851,021493295,2020-09-01 20:23:54-0400,481,32203,Phase 1a - Origin Primary Processing,,
0031120014602266282154121,022662821,2020-09-01 22:14:59-0500,896,54303,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602206715533027456600,022067155,2020-09-01 16:02:37-0400,893,33152,Phase 2a - Destination MMP Processing,2020-09-03,
0027120014602269658361554742212,022696583,2020-09-01 19:58:41-0400,481,46802,Phase 1a - Origin Primary Processing,,
0027120014602231902780111337380,022319027,2020-09-01 19:09:04-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602181077506001284221,021810775,2020-09-01 19:08:46-0400,894,06101,Phase 2b - Destination SCF Processing,2020-09-04,
0031120014602266339489141,022663394,2020-09-01 13:20:11-0700,484,89199,Phase 2b - Destination SCF Processing,2020-09-04,
0027020014600275968415216294124,002759684,2020-09-01 19:48:25-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602231940780120214454,022319407,2020-09-01 19:09:35-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602263333898405144306,022633338,2020-09-01 17:26:44-0700,481,98168,Phase 1a - Origin Primary Processing,,
0027120014602090828585645956101,020908285,2020-09-01 14:06:17-0700,484,85726,Phase 2b - Destination SCF Processing,,
0027120014600184553975247410450,001845539,2020-09-01 18:41:33-0500,483,75260,Phase 2a - Destination MMP Processing,,
0027020014600275802832224792552,002758028,2020-09-01 19:46:59-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602243374595490461730,022433745,2020-09-01 13:22:23-0700,894,94188,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014600186642976114372813,001866429,2020-09-01 19:42:04-0500,896,76161,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602148695230165831381,021486952,2020-09-01 20:08:12-0400,896,30304,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602231890280025022626,022318902,2020-09-01 19:09:17-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602109687395630388254,021096873,2020-09-01 18:56:25-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602154066181521236266,021540661,2020-09-01 18:38:27-0600,481,81505,Phase 1a - Origin Primary Processing,,
0027120014602263404798524971741,022634047,2020-09-01 18:01:28-0700,896,98413,Phase 3a - Destination Secondary Processing,,2020-09-02
0031120014602266327581631,022663275,2020-09-01 17:09:03-0600,893,81505,Phase 2a - Destination MMP Processing,,
0027120014602231988680218379013,022319886,2020-09-01 18:57:02-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602076510063830923903,020765100,2020-09-01 16:48:57-0500,481,47711,Phase 1a - Origin Primary Processing,,
0027120014602231899380111660131,022318993,2020-09-01 19:09:07-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602206993033160379107,022069930,2020-09-01 16:39:10-0400,893,33152,Phase 2a - Destination MMP Processing,2020-09-03,
0027020014600276848745246153153,002768487,2020-09-01 19:31:36-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014600673702730066195463,006737027,2020-09-01 23:42:24-0400,004,30026,Phase 0 - Origin Processing Cancellation of Postage,,
0027120014602079661199517226521,020796611,2020-09-01 16:58:14-0700,891,94615,Phase 1a - Origin Primary Processing,2020-09-10,
0027120014602232202480831670810,022322024,2020-09-01 16:49:08-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602204126730132042888,022041267,2020-09-01 20:30:46-0400,896,30304,Phase 3a - Destination Secondary Processing,2020-09-03,2020-09-02
0027020014600276159401757224928,002761594,2020-09-01 19:31:26-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602273257287023970372,022732572,2020-09-01 15:37:56-0600,894,87101,Phase 2b - Destination SCF Processing,,
0031020014600275928278626,002759282,2020-09-01 19:50:40-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602263151897488974623,022631518,2020-09-01 19:12:42-0700,894,97401,Phase 2b - Destination SCF Processing,,
0027120014602179122903048322143,021791229,2020-09-01 21:50:25-0400,891,03103,Phase 1a - Origin Primary Processing,2020-09-01,
0031120014602266326781401,022663267,2020-09-01 17:09:04-0600,893,81505,Phase 2a - Destination MMP Processing,,
0027120014602250913796087027878,022509137,2020-09-01 18:53:53-0700,894,96049,Phase 2b - Destination SCF Processing,,
0027120014602250231595233000404,022502315,2020-09-01 16:21:48-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602236051190026724611,022360511,2020-09-01 20:07:39-0700,481,90052,Phase 1a - Origin Primary Processing,,
0027120014602069152190068113135,020691521,2020-09-01 18:55:41-0700,891,92199,Phase 1a - Origin Primary Processing,,
0027120014602152659666054417512,021526596,2020-09-01 22:17:50-0500,004,64121,Phase 0 - Origin Processing Cancellation of Postage,,
0027120014602095105811220188703,020951058,2020-09-01 23:14:01-0400,896,11256,Phase 3a - Destination Secondary Processing,,2020-09-02
0031120014602266340790212,022663407,2020-09-01 20:21:42-0700,896,90052,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602250227795225030808,022502277,2020-09-01 16:21:49-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276249432233750115,002762494,2020-09-01 19:13:36-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602250229495228973274,022502294,2020-09-01 17:12:28-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602164308256474404118,021643082,2020-09-01 15:53:49-0500,894,56387,Phase 2b - Destination SCF Processing,,
0027120014602079365097489850431,020793650,2020-09-01 19:12:57-0700,894,97401,Phase 2b - Destination SCF Processing,,
0027120014602166475380537905227,021664753,2020-09-01 19:10:07-0600,896,80266,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602150752546741961915,021507525,2020-09-01 14:59:03-0500,481,61601,Phase 1a - Origin Primary Processing,,
0027120014600644738492069216432,006447384,2020-09-01 20:22:03-0700,896,92199,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602277267094070253484,022772670,2020-09-01 20:20:43-0700,891,94188,Phase 1a - Origin Primary Processing,,
0027120014602231903880111584931,022319038,2020-09-01 19:09:02-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0031120014602073110054552,020731100,2020-09-01 16:25:19-0500,483,54303,Phase 2a - Destination MMP Processing,,
0027120014602181084406002303496,021810844,2020-09-01 19:08:39-0400,894,06101,Phase 2b - Destination SCF Processing,2020-09-04,
0027120014602273700793727762540,022737007,2020-09-01 12:05:45-0700,894,93706,Phase 2b - Destination SCF Processing,,
0027120014602161390431602350610,021613904,2020-09-01 23:12:12-0400,481,33416,Phase 1a - Origin Primary Processing,,
0027120014602250585095701053636,022505850,2020-09-01 16:21:45-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276234028387264103,002762340,2020-09-01 19:16:45-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602142650095701063535,021426500,2020-09-01 17:29:48-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276038133957148989,002760381,2020-09-01 19:51:07-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602273221289823004444,022732212,2020-09-01 13:52:32-0600,893,84199,Phase 2a - Destination MMP Processing,,
0031120014600201547380424,002015473,2020-09-01 17:08:18-0600,896,80266,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276231427604479505,002762314,2020-09-01 19:16:47-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602220022454650305408,022200224,2020-09-01 14:25:52-0500,893,55121,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602250157195973044289,022501571,2020-09-01 20:05:18-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602243261394158154709,022432613,2020-09-01 13:23:12-0700,894,94188,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014602207002633162272260,022070026,2020-09-01 16:39:13-0400,893,33152,Phase 2a - Destination MMP Processing,2020-09-03,
0027120014602243139094066320852,022431390,2020-09-01 13:21:32-0700,894,94188,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014602155206395960962935,021552063,2020-09-01 16:21:43-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
